telemetry_id,control_id,asset_id,timestamp,coverage_percentage,compliance_percentage,health_status,event_count,source,data_quality,freshness_timestamp,period
TEL-5decd3a378a4,CTRL-EDR,AST-00093,2026-05-15T14:23:38.249549,59.0,48.1,HEALTHY,413,syslog,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-049138c02c8f,CTRL-EDR,AST-00093,2026-08-01T12:23:38.249549,79.6,64.3,HEALTHY,198,syslog,GOOD,2026-08-01T12:23:38.249549,CURRENT
TEL-b968aeefa733,CTRL-EDR,AST-00153,2026-05-13T14:23:38.249549,61.1,54.2,DEGRADED,365,agent,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-ccb3e965379a,CTRL-EDR,AST-00153,2026-08-05T10:23:38.249549,97.7,86.9,HEALTHY,317,agent,GOOD,2026-08-05T10:23:38.249549,CURRENT
TEL-234c04dd6bec,CTRL-EDR,AST-00016,2026-05-11T14:23:38.249549,,69.5,FAILED,222,agent,BAD,2026-05-11T14:23:38.249549,BASELINE
TEL-7e12dda2b2dc,CTRL-EDR,AST-00016,2026-08-07T06:23:38.249549,87.0,100,HEALTHY,466,syslog,DEGRADED,2026-08-07T06:23:38.249549,CURRENT
TEL-3099af761eb9,CTRL-EDR,AST-00031,2026-05-12T14:23:38.249549,47.0,51.9,DEGRADED,402,syslog,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-963cdf7850c8,CTRL-EDR,AST-00031,2026-08-03T01:23:38.249549,71.7,73.4,HEALTHY,75,syslog,GOOD,2026-08-03T01:23:38.249549,CURRENT
TEL-66f16495f84c,CTRL-EDR,AST-00187,2026-05-10T14:23:38.249549,67.8,67.7,HEALTHY,176,cloud_api,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-e689463292b2,CTRL-EDR,AST-00187,2026-07-31T05:23:38.249549,100,94.0,HEALTHY,88,cloud_api,GOOD,2026-07-31T05:23:38.249549,CURRENT
TEL-23e512e8b8ef,CTRL-EDR,AST-00079,2026-05-12T14:23:38.249549,63.5,52.1,HEALTHY,471,cloud_api,DEGRADED,2026-05-12T14:23:38.249549,BASELINE
TEL-feb26061cd1c,CTRL-EDR,AST-00079,2026-08-01T06:23:38.249549,-95.6,75.0,DEGRADED,350,agent,BAD,2026-08-01T06:23:38.249549,CURRENT
TEL-7fa591d951d4,CTRL-EDR,AST-00041,2026-05-12T14:23:38.249549,51.8,62.3,HEALTHY,45,agent,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-a3f26a0d7c77,CTRL-EDR,AST-00041,2026-08-05T18:23:38.249549,74.4,92.8,HEALTHY,264,cloud_api,GOOD,2026-08-05T18:23:38.249549,CURRENT
TEL-3405c8378d3b,CTRL-EDR,AST-00168,2026-05-11T14:23:38.249549,60.5,49.3,DEGRADED,14,agent,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-55c4686d0a97,CTRL-EDR,AST-00168,2026-07-31T07:23:38.249549,79.4,74.5,HEALTHY,233,agent,DEGRADED,2026-07-31T07:23:38.249549,CURRENT
TEL-89ea45246585,CTRL-EDR,AST-00129,2026-05-15T14:23:38.249549,66.1,64.7,HEALTHY,190,cloud_api,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-2b1f52909113,CTRL-EDR,AST-00129,2026-07-29T18:23:38.249549,88.0,89.8,HEALTHY,179,cloud_api,GOOD,2026-07-29T18:23:38.249549,CURRENT
TEL-395e05ff49b5,CTRL-EDR,AST-00080,2026-05-13T14:23:38.249549,71.8,60.7,HEALTHY,494,agent,DEGRADED,2026-05-13T14:23:38.249549,BASELINE
TEL-62e195a50d75,CTRL-EDR,AST-00080,2026-08-08T02:23:38.249549,100,81.4,HEALTHY,209,syslog,GOOD,2026-08-08T02:23:38.249549,CURRENT
TEL-42f1992a6250,CTRL-EDR,AST-00142,2026-05-15T14:23:38.249549,68.4,40.3,HEALTHY,129,syslog,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-fce271019390,CTRL-EDR,AST-00142,2026-08-06T18:23:38.249549,100,73.5,HEALTHY,216,cloud_api,DEGRADED,2026-08-06T18:23:38.249549,CURRENT
TEL-979adac53b52,CTRL-EDR,AST-00175,2026-05-14T14:23:38.249549,58.8,49.1,HEALTHY,339,cloud_api,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-e0fb2167d0eb,CTRL-EDR,AST-00175,2026-08-04T09:23:38.249549,79.2,74.5,HEALTHY,246,agent,GOOD,2026-08-04T09:23:38.249549,CURRENT
TEL-b08af727eb9f,CTRL-EDR,AST-00095,2026-05-15T14:23:38.249549,53.3,48.3,HEALTHY,123,agent,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-6a6f8b5c12f5,CTRL-EDR,AST-00095,2026-08-05T10:23:38.249549,76.4,76.4,HEALTHY,348,agent,GOOD,2026-08-05T10:23:38.249549,CURRENT
TEL-0f21cd82a09e,CTRL-EDR,AST-00057,2026-05-13T14:23:38.249549,2025-09-20T14:23:38.249549,47.8,DEGRADED,175,syslog,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-167d353dba98,CTRL-EDR,AST-00057,2026-07-31T18:23:38.249549,100,71.2,HEALTHY,481,syslog,GOOD,2026-07-31T18:23:38.249549,CURRENT
TEL-dc4cd9680f4b,CTRL-EDR,AST-00180,2026-05-12T14:23:38.249549,54.0,59.7,HEALTHY,371,syslog,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-cb213b83ce97,CTRL-EDR,AST-00180,2026-08-07T14:23:38.249549,73.3,85.9,HEALTHY,45,agent,GOOD,2026-08-07T14:23:38.249549,CURRENT
TEL-88bac208007e,CTRL-EDR,AST-00189,2026-05-12T14:23:38.249549,67.3,63.6,DEGRADED,240,agent,DEGRADED,2026-05-12T14:23:38.249549,BASELINE
TEL-ed9a8d71bb6b,CTRL-EDR,AST-00189,2026-08-02T09:23:38.249549,90.0,85.3,HEALTHY,455,agent,GOOD,2026-08-02T09:23:38.249549,CURRENT
TEL-d44efd83fd92,CTRL-EDR,AST-00159,2026-05-11T14:23:38.249549,71.0,49.0,HEALTHY,291,cloud_api,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-3042394fc284,CTRL-EDR,AST-00159,2026-08-07T03:23:38.249549,95.6,65.0,HEALTHY,170,syslog,BAD,2026-08-07T03:23:38.249549,CURRENT
TEL-a74c1f98e449,CTRL-EDR,AST-00040,2026-05-11T14:23:38.249549,54.4,53.6,HEALTHY,390,agent,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-080ff0caa5a6,CTRL-EDR,AST-00040,2026-08-02T11:23:38.249549,70.9,72.7,HEALTHY,244,cloud_api,GOOD,2026-08-02T11:23:38.249549,CURRENT
TEL-de86dc474c44,CTRL-EDR,AST-00059,2026-05-14T14:23:38.249549,,68.5,HEALTHY,127,agent,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-edf6a856856f,CTRL-EDR,AST-00059,2026-08-06T14:23:38.249549,94.3,100,HEALTHY,301,cloud_api,GOOD,2026-08-06T14:23:38.249549,CURRENT
TEL-fb64b610099a,CTRL-EDR,AST-00096,2026-05-14T14:23:38.249549,69.7,48.7,DEGRADED,68,cloud_api,BAD,2026-05-14T14:23:38.249549,BASELINE
TEL-dda74fb65239,CTRL-EDR,AST-00096,2026-08-03T00:23:38.249549,92.2,78.3,HEALTHY,464,cloud_api,GOOD,2026-08-03T00:23:38.249549,CURRENT
TEL-3a42c36d5917,CTRL-EDR,AST-00149,2026-05-14T14:23:38.249549,51.7,46.3,HEALTHY,405,agent,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-6f7b8b1df865,CTRL-EDR,AST-00149,2026-08-06T19:23:38.249549,91.4,61.8,HEALTHY,304,agent,GOOD,2026-08-06T19:23:38.249549,CURRENT
TEL-47f8389a1f06,CTRL-EDR,AST-00161,2026-05-13T14:23:38.249549,64.6,60.7,HEALTHY,78,agent,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-168d9a8ae477,CTRL-EDR,AST-00161,2026-08-07T07:23:38.249549,80.1,84.0,HEALTHY,339,syslog,GOOD,2026-08-07T07:23:38.249549,CURRENT
TEL-dca351d33237,CTRL-EDR,AST-00054,2026-05-15T14:23:38.249549,63.2,64.9,HEALTHY,54,cloud_api,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-e867ded96122,CTRL-EDR,AST-00054,2026-08-02T00:23:38.249549,81.6,82.0,HEALTHY,103,cloud_api,GOOD,2026-08-02T00:23:38.249549,CURRENT
TEL-68a077394809,CTRL-EDR,AST-00090,2026-05-13T14:23:38.249549,53.9,54.9,HEALTHY,45,agent,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-422ef7dde569,CTRL-EDR,AST-00090,2026-08-05T02:23:38.249549,69.8,74.0,HEALTHY,261,agent,GOOD,2026-08-05T02:23:38.249549,CURRENT
TEL-979ec52f8ccb,CTRL-EDR,AST-00071,2026-05-12T14:23:38.249549,48.0,46.9,HEALTHY,89,agent,DEGRADED,2026-05-12T14:23:38.249549,BASELINE
TEL-5768306001a6,CTRL-EDR,AST-00071,2026-08-05T19:23:38.249549,69.4,81.7,HEALTHY,59,agent,DEGRADED,2026-08-05T19:23:38.249549,CURRENT
TEL-d6e6a73f5c0b,CTRL-EDR,AST-00194,2026-05-12T14:23:38.249549,71.7,44.2,FAILED,137,syslog,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-b49848a21e5a,CTRL-EDR,AST-00194,2026-08-04T19:23:38.249549,87.0,72.1,HEALTHY,492,cloud_api,GOOD,2026-08-04T19:23:38.249549,CURRENT
TEL-5a350a87cab1,CTRL-EDR,AST-00144,2026-05-11T14:23:38.249549,56.6,64.0,HEALTHY,482,agent,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-85774750bc5c,CTRL-EDR,AST-00144,2026-08-07T10:23:38.249549,92.8,92.0,HEALTHY,224,agent,GOOD,2026-08-07T10:23:38.249549,CURRENT
TEL-31fdbf5afbc9,CTRL-EDR,AST-00097,2026-05-15T14:23:38.249549,68.4,65.9,DEGRADED,57,cloud_api,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-fe380d5023b6,CTRL-EDR,AST-00097,2026-07-30T02:23:38.249549,98.7,98.5,HEALTHY,444,syslog,GOOD,2026-07-30T02:23:38.249549,CURRENT
TEL-7c457ad9bb36,CTRL-EDR,AST-00151,2026-05-12T14:23:38.249549,67.3,46.7,HEALTHY,48,cloud_api,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-51587e0ea8ec,CTRL-EDR,AST-00151,2026-08-03T02:23:38.249549,100,80.8,HEALTHY,197,agent,GOOD,2026-08-03T02:23:38.249549,CURRENT
TEL-762cd9865d64,CTRL-EDR,AST-00163,2026-05-11T14:23:38.249549,61.8,41.6,DEGRADED,445,agent,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-11f2b180a1de,CTRL-EDR,AST-00163,2026-08-03T05:23:38.249549,100,69.5,FAILED,25,syslog,GOOD,2026-08-03T05:23:38.249549,CURRENT
TEL-25076a9fbd14,CTRL-EDR,AST-00196,2026-05-14T14:23:38.249549,64.3,47.0,HEALTHY,161,agent,BAD,2026-05-14T14:23:38.249549,BASELINE
TEL-2b5642daffd9,CTRL-EDR,AST-00196,2026-08-03T20:23:38.249549,89.4,71.2,HEALTHY,285,syslog,GOOD,2026-07-19T14:23:38.249549,CURRENT
TEL-735f4a372d16,CTRL-EDR,AST-00106,2026-05-14T14:23:38.249549,47.7,58.6,HEALTHY,486,cloud_api,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-39babadbf7a1,CTRL-EDR,AST-00106,2026-08-02T15:23:38.249549,,79.7,HEALTHY,392,syslog,GOOD,2026-08-02T15:23:38.249549,CURRENT
TEL-d770413a591f,CTRL-EDR,AST-00197,2026-05-15T14:23:38.249549,1066.5,53.6,FAILED,149,syslog,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-89fa27f96ce4,CTRL-EDR,AST-00197,2026-08-06T06:23:38.249549,90.6,70.5,HEALTHY,420,syslog,GOOD,2026-07-26T14:23:38.249549,CURRENT
TEL-949ddd279460,CTRL-EDR,AST-00098,2026-05-13T14:23:38.249549,57.3,45.9,HEALTHY,366,cloud_api,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-88b51fcffe7e,CTRL-EDR,AST-00098,2026-08-06T07:23:38.249549,78.6,63.3,DEGRADED,301,agent,GOOD,2026-08-06T07:23:38.249549,CURRENT
TEL-03f351f56450,CTRL-EDR,AST-00032,2026-05-13T14:23:38.249549,58.5,68.7,HEALTHY,478,cloud_api,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-87695fe2b69c,CTRL-EDR,AST-00032,2026-08-08T13:23:38.249549,90.0,86.4,DEGRADED,90,syslog,GOOD,2026-08-08T13:23:38.249549,CURRENT
TEL-136fabe6c2b9,CTRL-EDR,AST-00088,2026-05-12T14:23:38.249549,66.9,51.6,HEALTHY,311,syslog,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-04cb70f96910,CTRL-EDR,AST-00088,2026-08-03T05:23:38.249549,85.1,78.6,FAILED,231,agent,GOOD,2026-08-03T05:23:38.249549,CURRENT
TEL-fb6517fe0cd2,CTRL-EDR,AST-00181,2026-05-14T14:23:38.249549,63.1,55.4,HEALTHY,283,syslog,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-49c1c7c638c8,CTRL-EDR,AST-00181,2026-07-30T10:23:38.249549,100,87.2,HEALTHY,471,syslog,GOOD,2026-07-30T10:23:38.249549,CURRENT
TEL-be6d106f7c49,CTRL-EDR,AST-00200,2026-05-15T14:23:38.249549,66.3,45.3,HEALTHY,287,cloud_api,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-1153b51f40ac,CTRL-EDR,AST-00200,2026-08-05T04:23:38.249549,100,71.2,HEALTHY,457,syslog,GOOD,2026-08-05T04:23:38.249549,CURRENT
TEL-2b77071ee5f1,CTRL-EDR,AST-00101,2026-05-11T14:23:38.249549,70.4,55.7,HEALTHY,384,agent,BAD,2026-05-11T14:23:38.249549,BASELINE
TEL-321056568b06,CTRL-EDR,AST-00101,2026-08-08T01:23:38.249549,100,71.2,HEALTHY,401,cloud_api,GOOD,2026-08-08T01:23:38.249549,CURRENT
TEL-ded79fe76936,CTRL-EDR,AST-00011,2026-05-15T14:23:38.249549,61.2,53.6,HEALTHY,331,syslog,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-96da0ba46bef,CTRL-EDR,AST-00011,2026-07-31T17:23:38.249549,85.2,80.9,HEALTHY,354,syslog,GOOD,2026-07-31T17:23:38.249549,CURRENT
TEL-370a45378f81,CTRL-EDR,AST-00068,2026-05-14T14:23:38.249549,-56.4,63.6,DEGRADED,440,cloud_api,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-fc75efbd72f2,CTRL-EDR,AST-00068,2026-08-08T01:23:38.249549,81.9,92.3,HEALTHY,386,syslog,GOOD,2026-08-08T01:23:38.249549,CURRENT
TEL-59293117a2de,CTRL-EDR,AST-00058,2026-05-11T14:23:38.249549,63.1,68.9,FAILED,376,syslog,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-2afb116c7e9d,CTRL-EDR,AST-00058,2026-08-01T08:23:38.249549,1097.5,89.8,HEALTHY,130,agent,GOOD,2026-08-01T08:23:38.249549,CURRENT
TEL-2332bdf96312,CTRL-EDR,AST-00105,2026-05-10T14:23:38.249549,66.3,44.6,HEALTHY,338,cloud_api,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-9dd8baf6193f,CTRL-EDR,AST-00105,2026-07-31T08:23:38.249549,85.2,66.1,HEALTHY,162,syslog,GOOD,2026-07-31T08:23:38.249549,CURRENT
TEL-213ac6e8f556,CTRL-EDR,AST-00091,2026-05-14T14:23:38.249549,50.5,55.2,HEALTHY,109,syslog,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-99d1a6415f1c,CTRL-EDR,AST-00091,2026-08-04T07:23:38.249549,67.2,78.5,HEALTHY,271,cloud_api,BAD,2026-08-04T07:23:38.249549,CURRENT
TEL-3c8c1d00d383,CTRL-EDR,AST-00047,2026-05-13T14:23:38.249549,69.7,40.3,HEALTHY,318,agent,DEGRADED,2026-05-13T14:23:38.249549,BASELINE
TEL-9c38b43ca262,CTRL-EDR,AST-00047,2026-08-06T01:23:38.249549,100,68.6,DEGRADED,483,agent,GOOD,2026-08-06T01:23:38.249549,CURRENT
TEL-713e2045c442,CTRL-EDR,AST-00207,2026-05-12T14:23:38.249549,61.2,67.3,HEALTHY,22,cloud_api,DEGRADED,2026-05-12T14:23:38.249549,BASELINE
TEL-9b7b0f75012d,CTRL-EDR,AST-00207,2026-08-03T03:23:38.249549,83.3,98.8,DEGRADED,85,syslog,GOOD,2026-08-03T03:23:38.249549,CURRENT
TEL-1d2e6566465c,CTRL-EDR,AST-00195,2026-05-15T14:23:38.249549,63.8,58.9,HEALTHY,424,syslog,DEGRADED,2026-05-15T14:23:38.249549,BASELINE
TEL-143f8d62ff5e,CTRL-EDR,AST-00195,2026-08-04T02:23:38.249549,84.1,78.1,DEGRADED,36,syslog,GOOD,2026-08-04T02:23:38.249549,CURRENT
TEL-6b6a8f53e2b4,CTRL-EDR,AST-00015,2026-05-11T14:23:38.249549,45.7,41.1,HEALTHY,420,agent,DEGRADED,2026-05-11T14:23:38.249549,BASELINE
TEL-94b6b04a014f,CTRL-EDR,AST-00015,2026-07-31T03:23:38.249549,78.6,57.6,HEALTHY,161,agent,GOOD,2026-07-31T03:23:38.249549,CURRENT
TEL-70c532ccfc64,CTRL-EDR,AST-00008,2026-05-15T14:23:38.249549,,61.6,HEALTHY,257,agent,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-6c0b9cd4ef4c,CTRL-EDR,AST-00008,2026-08-02T09:23:38.249549,63.7,77.9,HEALTHY,474,cloud_api,GOOD,2026-08-02T09:23:38.249549,CURRENT
TEL-77de57ff3229,CTRL-EDR,AST-00121,2026-05-15T14:23:38.249549,69.7,44.7,DEGRADED,151,syslog,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-58e35e71ab98,CTRL-EDR,AST-00121,2026-08-04T10:23:38.249549,85.4,64.1,HEALTHY,373,syslog,GOOD,2026-08-04T10:23:38.249549,CURRENT
TEL-1510a1aa0ee8,CTRL-EDR,AST-00065,2026-05-10T14:23:38.249549,73.5,56.7,HEALTHY,484,agent,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-2567c50cd8bc,CTRL-EDR,AST-00065,2026-08-02T12:23:38.249549,100,74.1,HEALTHY,211,syslog,DEGRADED,2026-08-02T12:23:38.249549,CURRENT
TEL-175a193ee1d6,CTRL-EDR,AST-00026,2026-05-10T14:23:38.249549,49.3,58.5,HEALTHY,27,syslog,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-09a945cb9a6b,CTRL-EDR,AST-00026,2026-08-06T16:23:38.249549,68.9,78.6,HEALTHY,50,agent,GOOD,2026-08-06T16:23:38.249549,CURRENT
TEL-c4a459ac3422,CTRL-EDR,AST-00074,2026-05-10T14:23:38.249549,59.6,43.8,DEGRADED,162,cloud_api,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-5e3181daeab9,CTRL-EDR,AST-00074,2026-08-05T14:23:38.249549,82.9,72.0,HEALTHY,289,syslog,GOOD,2026-08-05T14:23:38.249549,CURRENT
TEL-3fdd81f1475a,CTRL-EDR,AST-00141,2026-05-11T14:23:38.249549,54.5,40.1,HEALTHY,430,cloud_api,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-1ccc1fbf5785,CTRL-EDR,AST-00141,2026-08-01T00:23:38.249549,80.2,60.1,HEALTHY,183,cloud_api,GOOD,2026-08-01T00:23:38.249549,CURRENT
TEL-397da9dc998e,CTRL-EDR,AST-00020,2026-05-11T14:23:38.249549,48.3,42.5,HEALTHY,453,syslog,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-b853c0a9584a,CTRL-EDR,AST-00020,2026-07-30T02:23:38.249549,79.4,63.1,HEALTHY,416,syslog,GOOD,2026-07-15T14:23:38.249549,CURRENT
TEL-0a3e34337aa5,CTRL-EDR,AST-00022,2026-05-14T14:23:38.249549,68.1,41.1,HEALTHY,200,agent,DEGRADED,2026-05-14T14:23:38.249549,BASELINE
TEL-7bb82a2a95f8,CTRL-EDR,AST-00022,2026-08-03T14:23:38.249549,88.4,61.3,HEALTHY,256,syslog,GOOD,2026-08-03T14:23:38.249549,CURRENT
TEL-9f1ff0d48f88,CTRL-EDR,AST-00182,2026-05-14T14:23:38.249549,55.9,47.2,HEALTHY,228,agent,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-d9d7ab0ab97a,CTRL-EDR,AST-00182,2026-08-01T07:23:38.249549,71.2,81.4,FAILED,376,syslog,GOOD,2026-08-01T07:23:38.249549,CURRENT
TEL-ec9377277bd9,CTRL-EDR,AST-00174,2026-05-12T14:23:38.249549,,54.6,HEALTHY,405,cloud_api,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-c6deb3f6f88b,CTRL-EDR,AST-00174,2026-08-06T03:23:38.249549,76.2,70.9,HEALTHY,332,cloud_api,GOOD,2026-08-06T03:23:38.249549,CURRENT
TEL-60a7cda3c30a,CTRL-EDR,AST-00131,2026-05-14T14:23:38.249549,74.1,48.2,HEALTHY,193,cloud_api,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-c0f36d373a9e,CTRL-EDR,AST-00131,2026-08-02T19:23:38.249549,100,78.0,HEALTHY,498,agent,GOOD,2026-08-02T19:23:38.249549,CURRENT
TEL-187bd535cf6c,CTRL-EDR,AST-00112,2026-05-14T14:23:38.249549,55.6,54.6,HEALTHY,84,agent,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-fe76f14826e5,CTRL-EDR,AST-00112,2026-08-08T13:23:38.249549,92.3,79.2,HEALTHY,185,syslog,GOOD,2026-08-08T13:23:38.249549,CURRENT
TEL-cc0466de6042,CTRL-EDR,AST-00027,2026-05-13T14:23:38.249549,48.5,64.3,HEALTHY,82,syslog,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-2261fe453ff5,CTRL-EDR,AST-00027,2026-08-01T10:23:38.249549,,93.7,HEALTHY,68,syslog,GOOD,2026-08-01T10:23:38.249549,CURRENT
TEL-38975b1144dc,CTRL-EDR,AST-00203,2026-05-14T14:23:38.249549,71.7,45.0,HEALTHY,9,syslog,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-219b10882a84,CTRL-EDR,AST-00203,2026-08-04T07:23:38.249549,90.4,78.4,HEALTHY,310,cloud_api,DEGRADED,2026-08-04T07:23:38.249549,CURRENT
TEL-e6837c97b162,CTRL-EDR,AST-00063,2026-05-11T14:23:38.249549,50.1,58.0,HEALTHY,370,syslog,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-ddd085a6a3a9,CTRL-EDR,AST-00063,2026-08-01T23:23:38.249549,85.9,88.9,HEALTHY,197,agent,GOOD,2026-08-01T23:23:38.249549,CURRENT
TEL-3dfefbd8a477,CTRL-EDR,AST-00012,2026-05-11T14:23:38.249549,51.1,55.1,HEALTHY,314,syslog,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-f03701d3b957,CTRL-EDR,AST-00012,2026-08-02T03:23:38.249549,87.6,78.5,HEALTHY,246,syslog,GOOD,2026-08-02T03:23:38.249549,CURRENT
TEL-3756a18d7c7f,CTRL-EDR,AST-00179,2026-05-15T14:23:38.249549,63.1,66.9,HEALTHY,22,syslog,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-f296e75396af,CTRL-EDR,AST-00179,2026-08-04T00:23:38.249549,98.8,97.4,HEALTHY,195,cloud_api,GOOD,2026-08-04T00:23:38.249549,CURRENT
TEL-5ebac816282d,CTRL-EDR,AST-00138,2026-05-11T14:23:38.249549,67.2,60.9,HEALTHY,439,agent,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-65b13b9696cd,CTRL-EDR,AST-00138,2026-08-05T21:23:38.249549,100,77.9,HEALTHY,363,syslog,GOOD,2026-08-05T21:23:38.249549,CURRENT
TEL-787b41b3ae0f,CTRL-EDR,AST-00109,2026-05-15T14:23:38.249549,62.3,40.2,HEALTHY,79,cloud_api,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-4d14cd23b54b,CTRL-EDR,AST-00109,2026-07-31T01:23:38.249549,80.3,68.3,HEALTHY,187,syslog,GOOD,2026-07-31T01:23:38.249549,CURRENT
TEL-6c14cdc0e193,CTRL-EDR,AST-00215,2026-05-13T14:23:38.249549,65.4,52.4,HEALTHY,129,cloud_api,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-9fb66002b2bc,CTRL-EDR,AST-00215,2026-08-06T17:23:38.249549,99.3,83.1,HEALTHY,442,syslog,GOOD,2026-08-06T17:23:38.249549,CURRENT
TEL-ca30ac25d34e,CTRL-EDR,AST-00017,2026-05-14T14:23:38.249549,51.9,68.5,DEGRADED,314,syslog,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-548ea7caa2bd,CTRL-EDR,AST-00017,2026-08-04T08:23:38.249549,1086.5,85.5,DEGRADED,241,syslog,GOOD,2026-07-29T14:23:38.249549,CURRENT
TEL-7f2123115e87,CTRL-EDR,AST-00081,2026-05-13T14:23:38.249549,46.9,42.4,HEALTHY,266,cloud_api,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-ca86bdc08fe9,CTRL-EDR,AST-00081,2026-07-29T16:23:38.249549,67.5,58.2,DEGRADED,327,cloud_api,GOOD,2026-07-29T16:23:38.249549,CURRENT
TEL-03a89dc49721,CTRL-EDR,AST-00216,2026-05-10T14:23:38.249549,51.1,64.1,HEALTHY,118,syslog,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-f6cfd5fa0141,CTRL-EDR,AST-00216,2026-07-31T06:23:38.249549,,84.8,FAILED,44,cloud_api,GOOD,2026-07-31T06:23:38.249549,CURRENT
TEL-b41d2007095e,CTRL-EDR,AST-00125,2026-05-15T14:23:38.249549,55.6,57.6,HEALTHY,145,syslog,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-ba45d2318e7b,CTRL-EDR,AST-00125,2026-08-01T02:23:38.249549,80.5,82.9,FAILED,141,agent,GOOD,2026-08-01T02:23:38.249549,CURRENT
TEL-c354b1301ec1,CTRL-EDR,AST-00154,2026-05-13T14:23:38.249549,50.8,57.2,HEALTHY,150,cloud_api,DEGRADED,2026-05-13T14:23:38.249549,BASELINE
TEL-e0b8b42ef583,CTRL-EDR,AST-00154,2026-08-03T05:23:38.249549,89.1,77.5,DEGRADED,416,syslog,GOOD,2026-08-03T05:23:38.249549,CURRENT
TEL-658ebf0425db,CTRL-EDR,AST-00204,2026-05-12T14:23:38.249549,58.3,54.5,HEALTHY,300,agent,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-364991f030b1,CTRL-EDR,AST-00204,2026-07-31T08:23:38.249549,82.7,74.4,HEALTHY,112,syslog,GOOD,2026-07-31T08:23:38.249549,CURRENT
TEL-a3ee93aec75c,CTRL-EDR,AST-00217,2026-05-15T14:23:38.249549,69.0,50.6,HEALTHY,204,syslog,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-93d658bc97d5,CTRL-EDR,AST-00217,2026-07-30T17:23:38.249549,94.3,76.3,HEALTHY,160,cloud_api,GOOD,2026-07-30T17:23:38.249549,CURRENT
TEL-48a835000bb5,CTRL-EDR,AST-00128,2026-05-11T14:23:38.249549,62.2,62.4,HEALTHY,123,cloud_api,GOOD,2026-05-11T14:23:38.249549,BASELINE
